1531357274 824238 SNAPSHOT ni1901 | 111380 111450 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23684 M 2623640920 67000
1531357275 238176 SNAPSHOT ni1901 | 111400 111440 |   1 x  11 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23684 M 2623640920 67000
1531357275 834237 SNAPSHOT ni1901 | 111390 111400 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23684 M 2623640920 67000
1531357276 470200 SNAPSHOT ni1901 | 111380 111400 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 23686 M 2623863700 67000
1531357276 863243 SNAPSHOT ni1901 | 111380 111400 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 23686 M 2623863700 67000
1531357277 757176 SNAPSHOT ni1901 | 111370 111430 |  93 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 23690 M 2624309220 66998
1531357278 011191 SNAPSHOT ni1901 | 111370 111420 |  92 x  16 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23692 M 2624531960 67000
1531357278 295185 SNAPSHOT ni1901 | 111370 111390 |  84 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23708 M 2626313880 67016
1531357278 970182 SNAPSHOT ni1901 | 111370 111390 |  81 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23716 M 2627204840 67022
1531357279 487242 SNAPSHOT ni1901 | 111370 111420 |  78 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23724 M 2628095840 67030
1531357279 923186 SNAPSHOT ni1901 | 111370 111410 |  71 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23738 M 2629655020 67042
1531357280 249237 SNAPSHOT ni1901 | 111370 111410 |  72 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23738 M 2629655020 67042
1531357281 791265 SNAPSHOT ni1901 | 111370 111410 |  66 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23748 M 2630768720 67052
1531357282 229302 SNAPSHOT ni1901 | 111370 111410 |  66 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23748 M 2630768720 67052
1531357282 362195 SNAPSHOT ni1901 | 111370 111420 |  66 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23748 M 2630768720 67052
1531357282 830319 SNAPSHOT ni1901 | 111370 111410 |  66 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23748 M 2630768720 67052
1531357282 912240 SNAPSHOT ni1901 | 111370 111380 |  62 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23756 M 2631659680 67052
1531357283 225181 SNAPSHOT ni1901 | 111370 111380 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23876 M 2645024080 67052
1531357284 062241 SNAPSHOT ni1901 | 111350 111420 | 445 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23880 M 2645469560 67056
1531357284 566239 SNAPSHOT ni1901 | 111360 111410 |   1 x  13 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23880 M 2645469560 67056
1531357285 350246 SNAPSHOT ni1901 | 111360 111380 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23880 M 2645469560 67056
1531357285 812177 SNAPSHOT ni1901 | 111370 111380 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23880 M 2645469560 67056
1531357286 019181 SNAPSHOT ni1901 | 111360 111380 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 23880 M 2645469560 67056
1531357286 236182 SNAPSHOT ni1901 | 111380 111410 |   5 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 23894 M 2647028960 67058
1531357286 900239 SNAPSHOT ni1901 | 111390 111440 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23898 M 2647474600 67054
1531357287 419237 SNAPSHOT ni1901 | 111400 111430 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23898 M 2647474600 67054
1531357287 942180 SNAPSHOT ni1901 | 111430 111440 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 23898 M 2647474600 67054
1531357288 324241 SNAPSHOT ni1901 | 111440 111450 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111440 0 23904 M 2648143240 67048
1531357288 999243 SNAPSHOT ni1901 | 111400 111470 |   1 x  46 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111420 0 23918 M 2649703360 67058
1531357289 508178 SNAPSHOT ni1901 | 111420 111470 |   2 x  46 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111420 0 23922 M 2650149120 67056
1531357289 831236 SNAPSHOT ni1901 | 111420 111460 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111420 0 23922 M 2650149120 67056
1531357290 785186 SNAPSHOT ni1901 | 111440 111470 |   1 x  46 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111460 0 23930 M 2651040800 67064
1531357291 168181 SNAPSHOT ni1901 | 111440 111470 |   2 x  25 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111460 0 23978 M 2656391280 67094
1531357291 455244 SNAPSHOT ni1901 | 111450 111470 |  12 x  17 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111470 0 23994 M 2658174800 67108
1531357291 784235 SNAPSHOT ni1901 | 111450 111470 |   5 x  17 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111450 0 23996 M 2658397700 67108
1531357292 461719 SNAPSHOT ni1901 | 111410 111450 |   2 x  12 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111450 0 24006 M 2659512200 67098
1531357293 312247 SNAPSHOT ni1901 | 111410 111440 |   2 x  22 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111450 0 24006 M 2659512200 67098
1531357293 812234 SNAPSHOT ni1901 | 111410 111430 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111450 0 24006 M 2659512200 67098
1531357294 110219 SNAPSHOT ni1901 | 111390 111420 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357294 395234 SNAPSHOT ni1901 | 111380 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357294 912187 SNAPSHOT ni1901 | 111380 111390 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357295 434184 SNAPSHOT ni1901 | 111380 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357295 895186 SNAPSHOT ni1901 | 111380 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357296 335178 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357297 108188 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357297 720176 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357297 951180 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357298 167237 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357298 906238 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357299 351176 SNAPSHOT ni1901 | 111390 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357299 815176 SNAPSHOT ni1901 | 111390 111400 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357300 334180 SNAPSHOT ni1901 | 111390 111400 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24012 M 2660180640 67094
1531357301 031111 SNAPSHOT ni1901 | 111380 111390 |   1 x   9 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 24014 M 2660403420 67092
1531357302 429188 SNAPSHOT ni1901 | 111380 111390 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 24028 M 2661962880 67084
1531357302 855176 SNAPSHOT ni1901 | 111380 111400 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111390 0 24032 M 2662408440 67084
1531357303 361181 SNAPSHOT ni1901 | 111380 111400 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24034 M 2662631240 67084
1531357303 819234 SNAPSHOT ni1901 | 111380 111400 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24034 M 2662631240 67084
1531357304 193014 SNAPSHOT ni1901 | 111390 111420 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 24040 M 2663299660 67080
1531357305 766903 SNAPSHOT ni1901 | 111390 111400 |   8 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111410 0 24040 M 2663299660 67080
1531357306 066235 SNAPSHOT ni1901 | 111390 111410 |   8 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24042 M 2663522460 67078
1531357306 485253 SNAPSHOT ni1901 | 111390 111410 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111400 0 24042 M 2663522460 67078
1531357306 684239 SNAPSHOT ni1901 | 111370 111400 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24048 M 2664190780 67074
1531357307 365179 SNAPSHOT ni1901 | 111380 111410 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24048 M 2664190780 67074
1531357307 777177 SNAPSHOT ni1901 | 111380 111410 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24048 M 2664190780 67074
1531357309 167268 SNAPSHOT ni1901 | 111380 111410 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24048 M 2664190780 67074
1531357310 335176 SNAPSHOT ni1901 | 111380 111410 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24048 M 2664190780 67074
1531357310 802236 SNAPSHOT ni1901 | 111370 111410 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24052 M 2664636300 67070
1531357311 294187 SNAPSHOT ni1901 | 111360 111400 |   1 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 24054 M 2664859040 67072
1531357311 865178 SNAPSHOT ni1901 | 111360 111390 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 24054 M 2664859040 67072
1531357312 323249 SNAPSHOT ni1901 | 111350 111360 | 445 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24056 M 2665081760 67070
1531357313 173156 SNAPSHOT ni1901 | 111350 111360 | 443 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24060 M 2665527160 67074
1531357313 682239 SNAPSHOT ni1901 | 111350 111360 | 441 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24064 M 2665972560 67074
1531357313 962235 SNAPSHOT ni1901 | 111350 111360 | 437 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24072 M 2666863360 67082
1531357315 181234 SNAPSHOT ni1901 | 111350 111360 | 437 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24072 M 2666863360 67082
1531357315 887236 SNAPSHOT ni1901 | 111350 111360 | 435 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24076 M 2667308760 67086
1531357316 254236 SNAPSHOT ni1901 | 111350 111360 | 422 x  16 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24102 M 2670203860 67096
1531357317 228255 SNAPSHOT ni1901 | 111350 111360 | 419 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24108 M 2670871960 67100
1531357318 222179 SNAPSHOT ni1901 | 111350 111360 | 417 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24112 M 2671317360 67100
1531357319 797179 SNAPSHOT ni1901 | 111350 111360 | 415 x  14 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111350 0 24116 M 2671762760 67104
1531357320 305196 SNAPSHOT ni1901 | 111350 111360 | 415 x  10 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24124 M 2672653640 67104
1531357321 067239 SNAPSHOT ni1901 | 111350 111360 | 415 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24128 M 2673099080 67104
1531357321 710177 SNAPSHOT ni1901 | 111360 111410 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357322 029203 SNAPSHOT ni1901 | 111360 111400 |   1 x  12 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357322 267272 SNAPSHOT ni1901 | 111360 111400 |   1 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357322 786190 SNAPSHOT ni1901 | 111360 111400 |   1 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357323 287236 SNAPSHOT ni1901 | 111360 111400 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357323 913240 SNAPSHOT ni1901 | 111370 111410 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357325 325192 SNAPSHOT ni1901 | 111370 111410 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357325 898199 SNAPSHOT ni1901 | 111380 111410 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357325 917185 SNAPSHOT ni1901 | 111380 111410 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357326 186179 SNAPSHOT ni1901 | 111380 111410 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357326 866234 SNAPSHOT ni1901 | 111380 111410 |   7 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357327 861240 SNAPSHOT ni1901 | 111380 111410 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24144 M 2674880840 67094
1531357328 388241 SNAPSHOT ni1901 | 111370 111380 |   3 x  11 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24168 M 2677554140 67070
1531357328 903182 SNAPSHOT ni1901 | 111380 111400 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24190 M 2680004500 67056
1531357329 710147 SNAPSHOT ni1901 | 111380 111400 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24190 M 2680004500 67056
1531357329 993237 SNAPSHOT ni1901 | 111380 111400 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24190 M 2680004500 67056
1531357331 350246 SNAPSHOT ni1901 | 111350 111390 | 415 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24196 M 2680672780 67052
1531357331 862235 SNAPSHOT ni1901 | 111350 111380 | 415 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24196 M 2680672780 67052
1531357332 284873 SNAPSHOT ni1901 | 111350 111380 | 415 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24226 M 2684013580 67046
1531357334 031236 SNAPSHOT ni1901 | 111350 111380 | 415 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24226 M 2684013580 67046
1531357335 301181 SNAPSHOT ni1901 | 111360 111380 |   1 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24226 M 2684013580 67046
1531357335 842236 SNAPSHOT ni1901 | 111360 111380 |   1 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24226 M 2684013580 67046
1531357336 360239 SNAPSHOT ni1901 | 111360 111380 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24234 M 2684904620 67044
1531357337 135190 SNAPSHOT ni1901 | 111360 111400 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24242 M 2685795660 67044
1531357337 805235 SNAPSHOT ni1901 | 111360 111400 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24242 M 2685795660 67044
1531357338 046183 SNAPSHOT ni1901 | 111370 111400 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24242 M 2685795660 67044
1531357338 328181 SNAPSHOT ni1901 | 111370 111400 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24242 M 2685795660 67044
1531357338 719235 SNAPSHOT ni1901 | 111390 111400 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24242 M 2685795660 67044
1531357340 313238 SNAPSHOT ni1901 | 111370 111400 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24244 M 2686018420 67044
1531357341 923358 SNAPSHOT ni1901 | 111370 111380 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24244 M 2686018420 67044
1531357342 240177 SNAPSHOT ni1901 | 111370 111380 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24244 M 2686018420 67044
1531357342 770176 SNAPSHOT ni1901 | 111360 111380 |   4 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111380 0 24244 M 2686018420 67044
1531357344 385186 SNAPSHOT ni1901 | 111360 111380 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24248 M 2686463860 67042
1531357345 692770 SNAPSHOT ni1901 | 111370 111380 |   4 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24248 M 2686463860 67042
1531357346 201235 SNAPSHOT ni1901 | 111360 111380 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24250 M 2686686580 67042
1531357346 800235 SNAPSHOT ni1901 | 111360 111380 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24250 M 2686686580 67042
1531357347 259193 SNAPSHOT ni1901 | 111360 111380 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24250 M 2686686580 67042
1531357347 843234 SNAPSHOT ni1901 | 111360 111380 |   8 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24250 M 2686686580 67042
1531357348 332187 SNAPSHOT ni1901 | 111360 111370 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24258 M 2687577460 67042
1531357349 284256 SNAPSHOT ni1901 | 111360 111370 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 24260 M 2687800200 67042
1531357349 926236 SNAPSHOT ni1901 | 111360 111370 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111370 0 24260 M 2687800200 67042
1531357353 126089 SNAPSHOT ni1901 | 111350 111360 | 415 x   9 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 111360 0 24272 M 2689136520 67040
